unix_timestamp,yaw,pitch,roll
1790139705.4203274,-9.78,3.48,-1.85
1790139705.650621,-7.85,3.57,-1.85
1790139705.8612642,-6.86,3.59,-1.81
1790139706.0702624,-6.93,3.6,-1.81
1790139706.2631142,-8.57,3.56,-1.87
1790139706.4569762,-9.76,3.46,-2.0
1790139706.6815236,-9.83,3.44,-2.01
1790139706.8753102,-9.84,3.44,-2.0
1790139707.0846703,-9.87,3.44,-2.01
1790139707.1684315,-9.86,3.43,-2.01
1790139707.4887474,-9.87,3.43,-2.01
1790139707.6985455,-9.88,3.42,-2.02
1790139707.9092784,-9.87,3.43,-2.02
1790139708.104281,-9.9,3.43,-2.02
1790139708.3100562,-9.91,3.43,-2.03
1790139708.519953,-9.92,3.42,-2.03
1790139708.6330702,-9.91,3.42,-2.03
1790139708.8297994,-10.07,3.53,-2.05
1790139709.0312624,-10.5,3.32,-2.06
1790139709.269607,-10.46,3.25,-2.08
1790139709.4626868,-10.41,3.36,-2.01
1790139709.6557178,-10.41,3.48,-1.98
1790139709.913527,-10.41,3.65,-1.96
1790139710.0427763,-10.42,3.83,-2.06
1790139710.2519133,-10.45,3.89,-2.13
1790139710.494555,-10.46,3.88,-2.06
1790139710.6889691,-10.46,3.86,-2.11
1790139710.9792583,-10.31,3.72,-2.08
1790139711.18105,-10.46,3.78,-2.13
1790139711.3836746,-10.49,3.77,-2.11
1790139711.5824418,-10.48,3.77,-2.11
1790139711.6952333,-10.5,3.77,-2.11
1790139712.0047982,-10.49,3.77,-2.12
1790139712.180956,-10.49,3.77,-2.12
1790139712.406976,-10.52,3.78,-2.11
1790139712.6177971,-10.51,3.78,-2.12
1790139712.8096638,-10.49,3.78,-2.12
1790139712.9869983,-10.46,3.79,-2.12
1790139713.2124069,-10.49,3.79,-2.13
1790139713.4382195,-10.5,3.8,-2.13
1790139713.6320586,-10.49,3.8,-2.14
1790139713.8129077,-10.46,3.81,-2.13
1790139714.0532126,-10.44,3.81,-2.13
1790139714.2274008,-10.43,3.82,-2.13
1790139714.4518628,-10.43,3.82,-2.13
1790139714.6652796,-10.43,3.82,-2.13
1790139714.8562512,-10.43,3.82,-2.13
1790139715.0716176,-10.43,3.82,-2.13
1790139715.2434165,-10.43,3.82,-2.13
1790139715.4840293,-10.45,3.82,-2.13
1790139715.6609254,-10.41,3.82,-2.13
1790139715.8867373,-10.41,3.83,-2.13
1790139716.0943723,-10.36,3.83,-2.12
1790139716.2534409,-10.3,3.83,-2.12
1790139716.3855937,-10.33,3.84,-2.12
1790139716.6825664,-10.3,3.84,-2.11
1790139716.9210012,-12.12,3.81,-2.3
1790139717.1292927,-28.08,3.17,-3.3
1790139717.2581892,-46.9,2.05,-4.16
1790139717.534663,-64.55,0.84,-4.62
1790139717.739845,-82.38,-0.49,-4.66
1790139717.9365706,-97.73,-1.63,-4.31
1790139718.1431065,-100.16,-1.79,-4.26
1790139718.2790651,-100.13,-1.78,-4.27
1790139718.568571,-100.1,-1.77,-4.27
1790139718.7629647,-100.05,-1.76,-4.28
1790139718.967802,-100.05,-1.77,-4.27
1790139719.1667647,-100.07,-1.77,-4.26
1790139719.2733028,-100.07,-1.78,-4.25
1790139719.4655523,-100.08,-1.7,-4.31
1790139719.657733,-100.08,-1.76,-4.31
1790139719.9140851,-100.12,-1.8,-4.28
1790139720.058144,-100.18,-1.61,-4.33
1790139720.2516382,-100.17,-1.68,-4.23
1790139720.5009289,-100.19,-1.68,-4.26
1790139720.686614,-100.23,-1.81,-4.14
1790139720.89528,-100.25,-1.81,-4.12
1790139721.076792,-100.27,-1.78,-4.09
1790139721.2789588,-100.28,-1.79,-4.02
1790139721.6171722,-100.27,-1.92,-4.0
1790139721.8300567,-100.22,-1.85,-4.04
1790139722.0319107,-100.35,-1.86,-4.03
1790139722.2283695,-100.37,-1.87,-4.02
1790139722.315018,-100.39,-1.87,-4.01
1790139722.4778242,-100.42,-1.87,-3.99
1790139722.8508096,-100.44,-1.87,-3.98
1790139722.8647654,-100.47,-1.87,-3.97
1790139723.0746634,-100.48,-1.87,-3.96
1790139723.315219,-100.5,-1.88,-3.95
1790139723.6703131,-100.51,-1.88,-3.94
1790139723.8782978,-100.54,-1.89,-3.94
1790139724.0851717,-100.56,-1.88,-3.93
1790139724.0851717,-100.59,-1.89,-3.93
1790139724.3236666,-100.59,-1.89,-3.92
1790139724.6885955,-100.61,-1.89,-3.92
1790139724.7043824,-100.63,-1.89,-3.91
