unix_timestamp,yaw,pitch,roll
1790066796.5699606,95.19,-0.33,-1.8
1790066796.6998992,95.1,-0.63,-1.84
1790066796.9534419,95.06,-0.59,-1.86
1790066797.2096581,95.05,-0.74,-1.91
1790066797.3544278,95.04,-0.64,-1.92
1790066797.5549438,94.96,-0.5,-1.89
1790066797.7847145,94.96,-0.43,-1.91
1790066797.9776094,94.97,-0.35,-1.89
1790066798.185122,94.95,-0.44,-1.91
1790066798.5071921,94.93,-0.45,-1.87
1790066798.5866668,94.99,-0.54,-1.85
1790066798.9077497,94.95,-0.53,-1.87
1790066798.9719667,94.95,-0.55,-1.88
1790066799.319878,94.92,-0.57,-1.89
1790066799.5282133,94.92,-0.59,-1.9
1790066799.6088164,94.93,-0.61,-1.91
1790066799.9318693,94.93,-0.61,-1.92
1790066800.1240964,94.92,-0.62,-1.91
1790066800.3497615,94.88,-0.63,-1.9
1790066800.559057,94.91,-0.64,-1.89
1790066800.6068542,94.91,-0.65,-1.89
1790066800.963313,94.94,-0.66,-1.89
1790066801.1213515,94.92,-0.67,-1.88
1790066801.3614333,94.93,-0.67,-1.88
1790066801.5794795,94.91,-0.68,-1.87
1790066801.616947,94.91,-0.69,-1.86
1790066801.9864469,94.91,-0.7,-1.86
1790066802.1799567,94.91,-0.7,-1.86
1790066802.3878715,94.91,-0.7,-1.86
1790066802.5953686,94.89,-0.71,-1.86
1790066802.7642765,94.92,-0.71,-1.85
1790066803.0137749,94.87,-0.71,-1.85
1790066803.206677,94.91,-0.71,-1.84
1790066803.415773,94.92,-0.71,-1.84
1790066803.5763302,94.95,-0.7,-1.84
1790066803.6400437,94.9,-0.7,-1.84
1790066803.8802185,94.87,-0.7,-1.84
1790066804.235797,101.58,-0.47,-1.83
1790066804.4370627,117.36,-0.08,-1.92
1790066804.6457124,139.02,0.51,-1.89
1790066804.8542836,156.81,0.91,-1.67
1790066804.9978993,174.65,1.28,-1.29
1790066805.253175,-167.38,1.51,-0.82
1790066805.4620292,-149.43,1.51,-0.29
1790066805.655097,-131.51,1.44,0.21
1790066805.879399,-113.51,1.15,0.59
1790066806.07634,-95.61,0.8,0.95
1790066806.280028,-85.55,0.59,1.06
1790066806.392181,-85.51,0.59,1.08
1790066806.6594324,-85.54,0.6,1.09
1790066806.9000204,-85.56,0.6,1.1
1790066807.0926886,-85.56,0.6,1.1
1790066807.3005474,-85.56,0.6,1.1
1790066807.325594,-85.56,0.6,1.1
1790066807.5215228,-85.56,0.6,1.11
1790066807.731285,-85.54,0.59,1.11
1790066808.1210072,-85.53,0.59,1.12
1790066808.3302736,-85.53,0.59,1.12
1790066808.3460343,-85.52,0.59,1.12
1790066808.5405471,-85.53,0.59,1.12
1790066808.7486627,-85.54,0.59,1.13
1790066809.0704563,-85.58,0.58,1.13
1790066809.3605115,-85.58,0.59,1.14
1790066809.3605115,-85.59,0.59,1.14
1790066809.5702863,-85.6,0.6,1.14
1790066809.9743223,-85.62,0.6,1.15
1790066810.1808476,-85.6,0.61,1.15
1790066810.1808476,-85.61,0.62,1.16
1790066810.3723276,-85.61,0.62,1.16
1790066810.6007543,-85.62,0.62,1.17
1790066810.8013642,-85.62,0.62,1.17
1790066811.0018997,-85.63,0.62,1.17
1790066811.1972926,-85.61,0.62,1.18
1790066811.4024606,-85.65,0.62,1.19
1790066811.6075542,-85.61,0.62,1.19
1790066811.8144376,-85.6,0.62,1.19
1790066812.0249162,-85.55,0.63,1.2
1790066812.2274296,-85.57,0.62,1.21
1790066812.4356542,-85.57,0.62,1.21
1790066812.6444023,-87.53,0.68,1.17
1790066812.840345,-103.38,1.02,0.94
1790066813.0443711,-120.42,1.35,0.62
1790066813.2215965,-142.51,1.59,-0.0
1790066813.461963,-160.37,1.65,-0.51
1790066813.670791,-174.11,1.55,-0.98
1790066813.863224,-175.7,1.54,-1.0
1790066814.0206661,-175.68,1.55,-1.0
1790066814.2758596,-175.5,1.62,-1.12
1790066814.484484,-175.57,1.35,-1.03
1790066814.7274458,-175.6,1.39,-1.02
1790066814.8721843,-175.64,1.37,-1.02
1790066815.0921006,-175.64,1.42,-0.97
1790066815.2998476,-175.62,1.51,-1.0
1790066815.5556586,-175.59,1.57,-1.0
1790066815.731557,-175.59,1.57,-1.02
1790066815.939366,-175.56,1.56,-1.02
1790066816.1226878,-175.56,1.53,-1.03
1790066816.3236022,-175.41,1.52,-1.01
1790066816.7252333,-175.39,1.52,-1.0
1790066816.9351547,-175.34,1.53,-0.99
1790066817.1436539,-175.36,1.53,-0.99
1790066817.3360744,-175.37,1.53,-0.98
1790066817.5440235,-175.38,1.54,-0.98
1790066817.7542922,-175.41,1.54,-0.98
1790066817.9601018,-175.41,1.55,-0.98
1790066818.167004,-175.43,1.56,-0.98
1790066818.361447,-175.43,1.56,-0.98
1790066818.5874438,-175.42,1.56,-0.99
1790066818.771806,-175.45,1.57,-0.99
1790066818.9899197,-175.46,1.57,-1.0
1790066819.1911683,-175.45,1.58,-1.01
1790066819.398589,-175.46,1.58,-1.01
1790066819.5945337,-175.49,1.58,-1.01
1790066819.803491,-175.49,1.59,-1.02
1790066820.0092702,-175.49,1.59,-1.02
1790066820.2249246,-175.51,1.59,-1.03
1790066820.4206772,-175.52,1.6,-1.04
1790066820.6280925,-175.52,1.6,-1.04
1790066820.830031,-175.52,1.6,-1.04
1790066821.0442827,-175.53,1.61,-1.05
1790066821.252693,-175.56,1.61,-1.05
1790066821.4505315,-175.55,1.61,-1.05
1790066821.6487668,-175.55,1.62,-1.05
1790066822.055465,-175.57,1.62,-1.06
1790066822.055465,-175.6,1.62,-1.06
1790066822.2595456,-175.6,1.63,-1.06
1790066822.4701998,-175.59,1.63,-1.06
1790066822.673675,-175.59,1.63,-1.07
1790066823.0723426,-175.6,1.64,-1.07
1790066823.0723426,-175.62,1.64,-1.08
1790066823.2927845,-175.63,1.64,-1.08
1790066823.4846985,-175.64,1.65,-1.08
1790066823.692578,-175.63,1.65,-1.08
1790066823.9001887,-175.63,1.65,-1.09
1790066824.1080089,-175.64,1.65,-1.09
1790066824.3129601,-175.65,1.65,-1.09
1790066824.5239635,-175.67,1.66,-1.1
1790066824.731893,-175.69,1.65,-1.1
1790066824.926503,-175.7,1.66,-1.11
1790066825.1346748,-175.7,1.67,-1.11
1790066825.3503046,-175.7,1.67,-1.12
1790066825.5533981,-175.69,1.67,-1.12
1790066825.7464023,-175.7,1.68,-1.13
1790066825.9390142,-175.72,1.68,-1.14
