unix_timestamp,esc_data
1790066776.7889967,2,-1,4,-4,9277,3614,14638,1287,1888267,1888269,1888264,1888266,0,0,0,0
1790066776.7889967,-1,3,-2,-2,9275,3619,14641,1283,1888327,1888329,1888324,1888326,0,0,0,0
1790066776.7889967,2,2,-1,-3,9271,3620,14644,1279,1888357,1888359,1888354,1888356,0,0,0,0
1790066777.0032942,-2,1,-5,0,9275,3617,14641,1284,1888447,1888449,1888444,1888446,0,0,0,0
1790066777.0032942,-10,-2,4,-4,9273,3620,14642,1282,1888507,1888509,1888504,1888506,0,0,0,0
1790066777.1965125,-2,1,-1,-3,9272,3621,14644,1280,1888537,1888539,1888534,1888536,0,0,0,0
1790066777.1965125,3,-1,4,3,9277,3614,14638,1286,1888627,1888629,1888624,1888626,0,0,0,0
1790066777.2913926,-1,4,0,-1,9277,3614,14638,1286,1888657,1888659,1888654,1888656,0,0,0,0
1790066777.3915987,2,3,1,-3,9275,3615,14640,1284,1888687,1888689,1888684,1888686,0,0,0,0
1790066777.4124892,-1,-4,-4,2,9279,3620,14643,1289,1888747,1888749,1888744,1888746,0,0,0,0
1790066777.5492725,0,1,1,3,9278,3616,14637,1284,1888777,1888779,1888774,1888776,0,0,0,0
1790066777.608562,-4,-4,4,-1,9268,3614,14643,1278,1888837,1888839,1888834,1888836,0,0,0,0
1790066777.6243894,3,-3,0,2,9272,3617,14646,1281,1888867,1888869,1888864,1888866,0,0,0,0
1790066777.8150668,0,2,3,0,9271,3616,14640,1281,1888987,1888989,1888984,1888986,0,0,0,0
1790066778.0220695,-1,2,-1,3,9262,3630,14657,1270,1889077,1889079,1889074,1889076,0,0,0,0
1790066778.0220695,-4,5,-6,3,9268,3622,14649,1278,1889137,1889139,1889134,1889136,0,0,0,0
1790066778.2290022,1,0,-2,2,9267,3623,14649,1277,1889167,1889169,1889164,1889166,0,0,0,0
1790066778.2290022,-2,-1,-1,1,9258,3618,14638,1254,1889257,1889259,1889254,1889256,0,0,0,0
