unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1790151215.9190884,-0.00837,-0.01126,-1.0125,-0.0335,-0.00974,0.0076
1790151216.0123377,0.00783,-0.03776,-0.9994,-0.00684,0.02856,0.07138
1790151216.1125834,0.0273,-0.00169,-0.98649,0.01007,0.03791,0.04253
1790151216.1900148,-0.01042,0.03196,-1.00011,-0.00719,0.01981,-0.04337
1790151216.3724396,-0.02764,0.01285,-1.00647,0.00883,0.01287,-0.0018
1790151216.3877275,-0.01333,0.02013,-1.02267,0.02332,-0.01179,-0.02127
1790151216.5142777,0.0021,0.03736,-1.00725,-0.01633,-0.02785,-0.04988
1790151216.6274219,-0.01538,-0.01419,-0.98842,-0.00507,-0.00981,0.02241
1790151216.7061129,-0.01566,-0.01057,-1.00976,0.00963,0.02349,0.01492
1790151217.015768,-0.02339,-0.00045,-1.00359,0.01546,-0.00916,-0.01323
1790151217.0311005,-0.22241,-0.00782,-1.00145,-0.00063,-0.01084,0.04318
1790151217.2254834,-0.19914,0.06729,-1.00029,-0.00319,-0.01274,-0.00075
1790151217.2254834,0.00099,0.01835,-1.00143,0.00089,0.02479,-0.03369
1790151217.421903,0.03533,0.00896,-1.00507,0.01562,-0.00149,-0.00295
1790151217.6290746,-0.01023,0.00683,-0.9991,0.0128,0.01006,0.00399
1790151217.6290746,0.00187,0.01753,-1.00505,0.00911,0.00825,-0.01381
1790151217.7431974,-0.00363,0.00846,-1.00515,0.00095,0.00756,-0.00451
1790151217.840111,-0.01815,-0.00995,-1.00209,0.00513,0.00765,0.0208
1790151218.0163229,-0.01264,0.01359,-1.00504,0.00059,0.00696,-0.00485
1790151218.2444096,-0.00917,0.00875,-1.00108,0.00272,0.00728,-0.00423
1790151218.2517805,-0.01784,0.00408,-1.00379,-0.00019,0.0061,0.00963
1790151218.4528668,-0.01243,0.00588,-1.00411,0.00612,0.00661,-0.00037
1790151218.6765742,-0.01323,0.0048,-1.00191,0.00352,0.0056,0.00197
1790151218.8647664,-0.01894,-0.01949,-1.00271,0.0041,0.01103,0.03261
1790151218.8647664,-0.01603,-0.0071,-1.00143,0.00196,0.00254,0.01669
1790151219.0733736,-0.01468,0.00677,-1.00278,0.0018,0.00621,-0.00199
1790151219.269156,-0.00999,0.01218,-1.00224,0.00245,0.00809,-0.00676
1790151219.269156,-0.01199,0.00462,-1.00256,-0.00032,0.00585,0.00299
1790151219.4804137,-0.0117,0.00636,-1.0014,0.00351,0.00408,5e-05
1790151219.4804137,0.01125,0.0199,-1.00093,0.00103,0.00871,-0.00156
1790151219.6735682,-0.00778,0.00757,-1.0019,0.0034,0.00845,-0.00334
1790151219.7686577,0.00302,-0.00042,-1.00229,0.0067,0.01346,0.00282
1790151219.884351,-0.01747,0.01063,-1.00326,0.00211,0.00712,-0.01374
1790151220.0936112,-0.00927,0.00317,-1.00213,0.00192,0.0054,-0.00048
1790151220.2728796,-0.01386,0.00676,-1.00283,0.00446,0.00553,-0.00254
1790151220.5008566,-0.01107,0.00559,-1.00293,0.00439,0.00787,-0.00014
1790151220.5008566,-0.00783,0.00555,-1.0025,0.0035,0.00684,0.00033
1790151220.6686814,-0.01226,0.0043,-1.00422,0.00342,0.00564,0.00377
1790151220.7131965,-0.01216,0.00618,-1.00286,0.00394,0.00603,0.00013
1790151220.907237,-0.01124,0.00789,-1.00307,0.00278,0.00496,0.00196
